Publication,Date,Returns,Price,Open,High,Low,Vol.,Change %,econTsentiment,econBsentiment,econSusentiment,econEntsentiment,econVerbtsentiment,econAdjtsentiment,econAdverbtsentiment,econStoptsentiment,econBigtsentiment,econUnigtsentiment,econTrigtsentiment,SimAverageSent
The Economist,1/28/2021,0.0213,"1,498.32","1,453.37","1,498.43","1,431.32",5.83,2.13%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,1/27/2021,-0.045,"1,467.00","1,536.13","1,541.01","1,467.00",5.79,-4.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/26/2021,-0.0027,"1,536.11","1,538.03","1,548.61","1,516.81",5.3,-0.27%,5,1,1,1,1,1,5,5,1,1,1,2.045454545
The Economist,1/25/2021,-0.0015,"1,540.21","1,556.57","1,560.13","1,536.97",4.81,-0.15%,5,1,1,1,1,5,5,5,3,1,3,2.454545455
The Economist,1/22/2021,-0.0059,"1,542.45","1,551.47","1,555.59","1,525.93",4.69,-0.59%,1,1,1,4,3,3,4,1,1,2,1,2.409090909
The Economist,1/21/2021,-0.0113,"1,551.57","1,578.03","1,582.04","1,551.57",5.61,-1.13%,3,3,3,1,5,5,2,5,3,2,2,2.545454545
The Economist,1/20/2021,0.0028,"1,569.35","1,573.37","1,574.30","1,552.10",4.56,0.28%,2,2,2,1,1,2,4,5,1,2,1,2.590909091
The Economist,1/19/2021,0.0053,"1,565.01","1,569.56","1,578.30","1,561.02",4.84,0.53%,1,1,1,1,1,1,5,5,1,2,1,1.954545455
The Economist,1/18/2021,0.0212,"1,556.77","1,525.45","1,558.81","1,508.90",4.68,2.12%,4,1,1,1,1,5,5,5,1,2,2,2.181818182
The Economist,1/15/2021,-0.0143,"1,524.49","1,536.82","1,547.84","1,516.14",4.76,-1.43%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,1/14/2021,-0.0081,"1,546.60","1,567.11","1,568.06","1,542.17",4.81,-0.81%,1,1,1,1,1,1,2,5,1,2,1,1.772727273
The Economist,1/13/2021,0.0063,"1,559.28","1,559.77","1,567.88","1,545.26",4.88,0.63%,1,1,1,1,1,2,3,5,2,1,2,1.681818182
The Economist,1/12/2021,0.0087,"1,549.53","1,549.04","1,556.35","1,537.38",5.17,0.87%,2,2,2,1,1,1,5,5,1,2,1,1.954545455
The Economist,1/11/2021,-0.0029,"1,536.19","1,539.96","1,557.45","1,522.25",5.41,-0.29%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,1/8/2021,0.0121,"1,540.61","1,526.51","1,542.75","1,519.80",5.5,1.21%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/7/2021,0.0112,"1,522.24","1,511.60","1,522.70","1,505.70",6.18,1.12%,2,1,1,5,1,1,5,5,1,2,1,2.136363636
The Economist,1/6/2021,0.0106,"1,505.42","1,501.61","1,509.49","1,497.09",5.33,1.06%,1,4,4,3,1,5,2,5,2,2,2,2.545454545
The Economist,1/5/2021,-0.0039,"1,489.56","1,492.19","1,506.89","1,474.76",6.66,-0.39%,1,1,1,4,3,3,4,1,1,2,1,2.409090909
The Economist,1/4/2021,0.0127,"1,495.43","1,482.17","1,500.01","1,478.70",5.17,1.27%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/31/2020,-0.0022,"1,476.72","1,480.81","1,484.37","1,470.28",3.42,-0.22%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/30/2020,0.0139,"1,479.91","1,463.07","1,483.16","1,463.07",4.19,1.39%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/29/2020,0.0142,"1,459.69","1,442.97","1,459.69","1,436.21",3.42,1.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/28/2020,0.0093,"1,439.29","1,431.67","1,442.79","1,431.67",2.98,0.93%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/25/2020,0,"1,426.03","1,429.07","1,438.49","1,422.71",2.63,0.00%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/24/2020,0.0059,"1,426.00","1,420.15","1,432.28","1,415.35",5.26,0.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/23/2020,0.009,"1,417.66","1,409.15","1,420.77","1,409.15",5.13,0.90%,5,1,1,1,1,5,3,5,1,2,1,2.181818182
The Economist,12/22/2020,0.0148,"1,404.97","1,393.57","1,410.82","1,391.69",4.51,1.48%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,12/21/2020,-0.017,"1,384.43","1,401.65","1,401.65","1,368.58",5,-1.70%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/18/2020,0.0064,"1,408.32","1,398.26","1,410.32","1,396.03",4.46,0.64%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/17/2020,0.005,"1,399.36","1,403.10","1,406.10","1,392.47",4.45,0.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/16/2020,-0.0021,"1,392.45","1,404.25","1,409.78","1,384.98",5.02,-0.21%,2,2,2,1,1,1,5,5,2,1,2,2.090909091
The Economist,12/15/2020,0.0049,"1,395.40","1,392.74","1,399.86","1,385.19",5.28,0.49%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,12/14/2020,0.013,"1,388.55","1,378.19","1,394.58","1,378.19",4.63,1.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/11/2020,0.0128,"1,370.70","1,351.84","1,371.00","1,342.58",5.15,1.28%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/10/2020,0.0023,"1,353.36","1,353.39","1,366.78","1,346.52",5.9,0.23%,1,2,2,1,1,5,5,5,3,2,4,2.409090909
The Economist,12/9/2020,0.0078,"1,350.32","1,342.42","1,360.63","1,342.42",5.51,0.78%,1,1,1,4,3,3,4,1,1,2,1,2.409090909
The Economist,12/8/2020,0.0075,"1,339.89","1,331.63","1,348.30","1,331.63",5.31,0.75%,4,2,2,1,1,5,2,5,2,2,2,2.272727273
The Economist,12/7/2020,-0.0007,"1,329.90","1,329.96","1,336.68","1,326.13",4.88,-0.07%,5,1,1,4,1,4,5,5,1,1,1,2.590909091
The Economist,12/4/2020,0,"1,330.87","1,331.62","1,337.88","1,326.20",5.3,0.00%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,12/3/2020,0.004,"1,330.85","1,327.62","1,335.77","1,315.52",5.74,0.40%,5,2,2,1,1,5,2,5,2,3,1,2.318181818
The Economist,12/2/2020,0.0002,"1,325.49","1,326.76","1,338.95","1,318.39",4.57,0.02%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,12/1/2020,0.0325,"1,325.29","1,302.25","1,325.29","1,287.62",4.61,3.25%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/30/2020,-0.034,"1,283.58","1,314.43","1,316.52","1,283.58",5.12,-3.40%,1,5,5,1,5,5,5,5,1,1,1,2.590909091
The Economist,11/27/2020,-0.0102,"1,328.73","1,348.47","1,351.65","1,324.72",5.61,-1.02%,1,1,1,4,3,3,4,1,1,2,1,2.590909091
The Economist,11/26/2020,0.0128,"1,342.49","1,334.67","1,343.93","1,326.06",4.25,1.28%,1,3,3,1,1,5,2,5,1,1,1,2.090909091
The Economist,11/25/2020,0.0034,"1,325.47","1,330.07","1,341.91","1,323.42",5.58,0.34%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,11/24/2020,0.0051,"1,320.98","1,323.16","1,334.26","1,308.69",6.99,0.51%,5,2,2,1,1,2,2,5,2,2,2,2.181818182
The Economist,11/23/2020,-0.0073,"1,314.25","1,329.29","1,336.14","1,299.27",5.84,-0.73%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,11/20/2020,0.0083,"1,323.95","1,315.69","1,328.33","1,315.59",4.81,0.83%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/19/2020,0.0141,"1,313.02","1,293.73","1,325.70","1,277.69",9.46,1.41%,1,4,4,1,1,2,5,5,1,1,1,2.181818182
The Economist,11/18/2020,0.0278,"1,294.72","1,264.06","1,294.72","1,264.06",6.31,2.78%,4,1,1,5,1,1,1,5,1,1,1,2.181818182
The Economist,11/17/2020,-0.0257,"1,259.72","1,291.65","1,293.01","1,259.69",4.56,-2.57%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/16/2020,0.0013,"1,292.99","1,304.70","1,309.98","1,291.48",4.34,0.13%,1,1,1,1,1,1,3,5,1,1,1,1.772727273
The Economist,11/13/2020,0.0154,"1,291.29","1,277.06","1,292.83","1,272.76",5.39,1.54%,1,1,1,4,3,3,4,1,1,2,1,1.772727273
The Economist,11/12/2020,-0.0058,"1,271.75","1,284.52","1,303.81","1,262.58",8.86,-0.58%,1,1,1,3,1,1,2,5,1,1,1,1.818181818
The Economist,11/11/2020,0.0291,"1,279.22","1,249.87","1,284.62","1,248.43",8.66,2.91%,1,1,1,5,1,5,3,5,2,1,2,2.045454545
The Economist,11/10/2020,0.0093,"1,243.00","1,226.73","1,244.37","1,218.83",5.13,0.93%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,11/9/2020,0.0332,"1,231.54","1,214.42","1,235.30","1,211.16",5.96,3.32%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/6/2020,0.0101,"1,191.96","1,180.49","1,192.24","1,177.05",4.68,1.01%,1,2,2,1,1,1,5,5,2,2,2,2.090909091
The Economist,11/5/2020,0.0106,"1,180.02","1,172.77","1,184.61","1,165.83",4.97,1.06%,1,1,1,1,1,1,1,1,1,1,1,1.590909091
The Economist,11/4/2020,0.0147,"1,167.65","1,155.48","1,170.94","1,154.00",4.69,1.47%,1,1,1,5,1,5,5,5,1,1,5,1.909090909
The Economist,11/3/2020,0.0151,"1,150.71","1,138.60","1,155.96","1,122.64",4.44,1.51%,1,1,1,5,1,1,5,5,2,1,1,2.5
The Economist,11/2/2020,0.0191,"1,133.59","1,119.72","1,143.45","1,117.68",5.57,1.91%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,10/30/2020,-0.013,"1,112.37","1,120.85","1,120.85","1,095.72",6.6,-1.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/28/2020,-0.0222,"1,126.99","1,150.10","1,152.61","1,126.99",2.52,-2.22%,3,2,2,3,1,1,2,5,1,1,1,2
The Economist,10/27/2020,0.0071,"1,152.63","1,143.89","1,157.87","1,133.73",5.15,0.71%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/26/2020,-0.0388,"1,144.45","1,183.61","1,183.61","1,141.58",5.59,-3.88%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/23/2020,-0.0064,"1,190.63","1,200.38","1,204.55","1,179.46",4.4,-0.64%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/22/2020,-0.0109,"1,198.32","1,213.64","1,216.03","1,196.58",5.67,-1.09%,5,4,4,4,1,2,5,5,3,3,1,2.681818182
The Economist,10/21/2020,0.0009,"1,211.51","1,220.88","1,222.95","1,209.31",4.13,0.09%,1,1,1,4,3,3,4,1,1,2,1,2.681818182
The Economist,10/20/2020,0.0042,"1,210.41","1,208.24","1,213.65","1,202.35",4.24,0.42%,4,1,1,1,5,1,5,5,1,2,1,2.227272727
The Economist,10/19/2020,0.0106,"1,205.37","1,195.46","1,209.47","1,195.46",4.24,1.06%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,10/16/2020,0.0104,"1,192.73","1,184.97","1,193.83","1,183.08",3.95,1.04%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/15/2020,-0.0074,"1,180.43","1,188.41","1,191.52","1,175.20",4.41,-0.74%,1,2,2,1,1,1,2,5,1,1,1,1.818181818
The Economist,10/14/2020,0.0124,"1,189.29","1,177.08","1,189.66","1,172.59",5.86,1.24%,1,1,1,4,3,3,4,1,1,2,1,1.818181818
The Economist,10/13/2020,-0.0031,"1,174.70","1,180.98","1,181.57","1,170.79",3.91,-0.31%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/12/2020,0.0109,"1,178.35","1,169.16","1,181.57","1,169.12",4.25,1.09%,5,5,5,1,1,5,2,5,1,1,1,2.454545455
The Economist,10/9/2020,0.0132,"1,165.70","1,152.78","1,166.50","1,150.97",3.66,1.32%,1,1,1,4,3,3,4,1,1,2,1,2.454545455
The Economist,10/8/2020,-0.0017,"1,150.49","1,156.74","1,159.41","1,143.33",3.16,-0.17%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/7/2020,-0.0011,"1,152.41","1,150.10","1,156.88","1,147.43",3.25,-0.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/6/2020,-0.006,"1,153.71","1,165.12","1,170.48","1,153.71",3.71,-0.60%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/5/2020,0.0137,"1,160.71","1,150.79","1,161.03","1,150.79",2.54,1.37%,5,2,2,5,1,1,1,5,1,1,1,2.136363636
The Economist,10/2/2020,0.0013,"1,145.03","1,138.91","1,150.35","1,137.55",3.45,0.13%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,10/1/2020,-0.0015,"1,143.51","1,150.07","1,155.38","1,142.77",3.51,-0.15%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/30/2020,0.0196,"1,145.24","1,128.96","1,146.73","1,128.96",4.31,1.96%,2,2,2,4,1,1,5,5,2,1,2,2.227272727
The Economist,9/29/2020,0.0019,"1,123.25","1,123.65","1,132.27","1,112.39",3.8,0.19%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,9/28/2020,-0.0027,"1,121.17","1,124.68","1,130.68","1,116.34",3.34,-0.27%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/25/2020,0.0041,"1,124.17","1,129.03","1,135.07","1,123.76",3.99,0.41%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/24/2020,0.0153,"1,119.56","1,098.88","1,120.73","1,097.01",4.09,1.53%,4,2,2,1,1,5,1,5,2,1,1,2.136363636
The Economist,9/23/2020,0.0059,"1,102.65","1,101.04","1,109.81","1,098.82",2.99,0.59%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,9/22/2020,0.0084,"1,096.16","1,088.67","1,097.51","1,084.93",2.92,0.84%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/21/2020,-0.0224,"1,087.03","1,111.82","1,115.14","1,085.73",3.29,-2.24%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/18/2020,0.0012,"1,111.96","1,112.68","1,115.82","1,109.57",2.69,0.12%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/17/2020,0.0032,"1,110.66","1,105.74","1,110.66","1,100.27",2.66,0.32%,1,2,2,1,1,1,1,5,2,1,2,1.863636364
The Economist,9/16/2020,-0.0037,"1,107.11","1,113.54","1,116.57","1,104.69",2.15,-0.37%,5,1,1,1,1,1,5,5,2,2,2,2.045454545
The Economist,9/15/2020,0.0036,"1,111.24","1,110.55","1,118.70","1,096.65",3.42,0.36%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,9/14/2020,0.0042,"1,107.29","1,105.31","1,110.34","1,103.41",3.09,0.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/11/2020,0.0033,"1,102.70","1,100.75","1,104.76","1,096.79",2.84,0.33%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/10/2020,-0.0006,"1,099.06","1,101.01","1,105.98","1,093.58",4.1,-0.06%,5,1,1,1,1,1,5,5,4,3,4,2.409090909
The Economist,9/9/2020,0.0093,"1,099.68","1,089.39","1,099.81","1,087.49",3.33,0.93%,1,1,1,4,3,3,4,1,1,2,1,2.409090909
The Economist,9/8/2020,-0.0066,"1,089.60","1,101.56","1,102.80","1,085.23",2.39,-0.66%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/7/2020,0.0097,"1,096.81","1,089.54","1,097.77","1,089.54",2.27,0.97%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/4/2020,0.0093,"1,086.32","1,075.57","1,090.03","1,072.80",2.59,0.93%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/3/2020,-0.007,"1,076.34","1,085.88","1,091.11","1,074.34",2.35,-0.70%,1,4,4,1,1,1,1,5,1,1,1,1.954545455
The Economist,9/2/2020,-0.0012,"1,083.91","1,086.09","1,091.30","1,079.83",2.61,-0.12%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,9/1/2020,0.0061,"1,085.19","1,081.66","1,086.29","1,064.42",2.79,0.61%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/31/2020,-0.0199,"1,078.61","1,101.78","1,102.38","1,076.07",2.92,-1.99%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/28/2020,-0.0076,"1,100.55","1,112.88","1,113.55","1,094.84",2.91,-0.76%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/27/2020,0.009,"1,108.93","1,107.55","1,111.60","1,102.01",2.9,0.90%,1,2,2,1,1,1,5,5,1,3,1,2.045454545
The Economist,8/26/2020,0.0063,"1,099.02","1,090.10","1,104.65","1,085.99",3.17,0.63%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,8/25/2020,-0.0147,"1,092.16","1,114.05","1,118.24","1,083.14",3.13,-1.47%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/24/2020,-0.0013,"1,108.44","1,111.21","1,118.11","1,106.23",3.09,-0.13%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/21/2020,-0.015,"1,109.88","1,132.90","1,141.32","1,106.71",5.66,-1.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/20/2020,0.0019,"1,126.80","1,124.97","1,131.70","1,113.93",4.22,0.19%,2,1,1,1,1,2,2,5,1,1,1,1.818181818
The Economist,8/19/2020,0.0295,"1,124.71","1,099.41","1,125.80","1,099.41",4,2.95%,5,3,3,1,1,5,4,5,1,1,1,2.181818182
The Economist,8/18/2020,0.0058,"1,092.46","1,087.75","1,100.59","1,084.47",2.63,0.58%,1,1,1,4,3,3,4,1,1,2,1,2.363636364
The Economist,8/17/2020,0.0022,"1,086.20","1,085.52","1,090.16","1,077.29",2.79,0.22%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/14/2020,-0.0149,"1,083.83","1,093.52","1,096.18","1,077.32",3.14,-1.49%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/13/2020,-0.0125,"1,100.26","1,119.48","1,125.92","1,095.84",3.87,-1.25%,2,1,1,1,5,2,5,5,1,3,1,2.227272727
The Economist,8/12/2020,0.0037,"1,114.18","1,114.90","1,119.29","1,096.46",4.62,0.37%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,8/11/2020,0.0321,"1,110.05","1,082.24","1,112.44","1,082.24",4.7,3.21%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/10/2020,0.0141,"1,075.52","1,055.58","1,078.94","1,039.00",3.8,1.41%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/7/2020,0.0253,"1,060.59","1,030.33","1,062.07",985.38,6.04,2.53%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/6/2020,-0.0526,"1,034.40","1,090.61","1,093.68","1,033.82",5.07,-5.26%,1,1,1,1,1,1,5,5,1,1,1,1.863636364
The Economist,8/5/2020,0.0043,"1,091.80","1,095.29","1,100.56","1,066.13",4.57,0.43%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,8/4/2020,-0.0353,"1,087.16","1,140.39","1,143.26","1,064.91",4.29,-3.53%,1,2,2,5,1,1,1,5,2,2,2,2.090909091
The Economist,7/30/2020,-0.0076,"1,126.90","1,137.17","1,137.17","1,124.60",1.4,-0.76%,1,5,5,1,1,5,2,5,2,3,2,2.545454545
The Economist,7/29/2020,-0.0149,"1,135.55","1,156.04","1,159.74","1,120.96",4.35,-1.49%,1,1,1,4,3,3,4,1,1,2,1,2.454545455
The Economist,7/28/2020,-0.0359,"1,152.70","1,197.10","1,198.16","1,152.70",4.09,-3.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/27/2020,0.0031,"1,195.67","1,199.57","1,203.42","1,194.35",2.73,0.31%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/24/2020,0.0014,"1,192.02","1,185.01","1,192.02","1,182.21",3.17,0.14%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/23/2020,0.0081,"1,190.31","1,187.14","1,196.72","1,185.85",3.51,0.81%,2,2,2,1,1,2,5,5,1,1,2,2.090909091
The Economist,7/22/2020,0.0003,"1,180.80","1,188.16","1,193.72","1,175.36",5.16,0.03%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,7/21/2020,-0.0104,"1,180.42","1,201.71","1,205.86","1,171.60",4.74,-1.04%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/20/2020,0.0042,"1,192.81","1,188.44","1,197.47","1,185.83",3.55,0.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/17/2020,-0.0002,"1,187.86","1,188.65","1,191.61","1,183.61",2.83,-0.02%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/16/2020,0.0091,"1,188.08","1,187.35","1,194.51","1,186.85",3.86,0.91%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/14/2020,-0.0056,"1,177.41","1,181.14","1,186.58","1,170.02",5.17,-0.56%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/13/2020,0.0313,"1,183.99","1,162.62","1,183.99","1,161.26",4.46,3.13%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/10/2020,-0.0085,"1,148.09","1,154.51","1,154.51","1,128.29",5.03,-0.85%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/9/2020,-0.0246,"1,157.94","1,193.49","1,196.86","1,156.34",5.27,-2.46%,4,1,1,1,1,1,5,5,1,2,1,2.045454545
The Economist,7/8/2020,-0.0052,"1,187.13","1,196.03","1,202.03","1,185.77",5.92,-0.52%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,7/7/2020,0.0072,"1,193.39","1,187.92","1,197.45","1,170.75",7.67,0.72%,5,2,2,3,1,5,5,5,2,2,2,2.545454545
The Economist,7/6/2020,0.0236,"1,184.85","1,166.74","1,185.12","1,166.74",4.54,2.36%,1,1,1,4,3,3,4,1,1,2,1,2.545454545
The Economist,7/3/2020,-0.0099,"1,157.48","1,173.16","1,173.91","1,153.12",4.56,-0.99%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/2/2020,0.0138,"1,169.08","1,158.44","1,171.78","1,157.46",4.35,1.38%,1,1,1,1,1,1,5,5,3,3,4,2.181818182
The Economist,7/1/2020,-0.0104,"1,153.15","1,171.68","1,173.58","1,151.23",5.28,-1.04%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,6/30/2020,0.0059,"1,165.25","1,164.26","1,169.71","1,161.47",5.39,0.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/29/2020,0.0102,"1,158.43","1,147.76","1,160.15","1,144.32",3.74,1.02%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/26/2020,0.0046,"1,146.68","1,151.17","1,153.55","1,143.89",3.09,0.46%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/25/2020,-0.0027,"1,141.39","1,143.92","1,149.75","1,134.20",3.64,-0.27%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/24/2020,-0.0077,"1,144.49","1,153.69","1,156.27","1,143.33",4.25,-0.77%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/23/2020,0.0013,"1,153.39","1,156.17","1,162.79","1,150.60",4.7,0.13%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/22/2020,0.0139,"1,151.90","1,147.01","1,154.47","1,142.67",4.31,1.39%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/19/2020,0.0099,"1,136.12","1,135.61","1,143.38","1,128.58",4.89,0.99%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/18/2020,0.014,"1,124.95","1,111.17","1,126.76","1,111.17",4.05,1.40%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/17/2020,0,"1,109.40","1,112.81","1,116.15","1,104.14",3.2,0.00%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/16/2020,0.0126,"1,109.40","1,108.15","1,118.75","1,107.06",3.73,1.26%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/15/2020,-0.0025,"1,095.56","1,093.93","1,100.67","1,087.16",2.98,-0.25%,1,1,1,5,1,1,5,5,2,1,1,2.090909091
The Economist,6/12/2020,0.0062,"1,098.35","1,084.85","1,101.27","1,078.33",2.88,0.62%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,6/11/2020,-0.0057,"1,091.55","1,093.74","1,101.58","1,087.45",3.45,-0.57%,5,5,5,1,1,5,5,5,3,3,1,2.772727273
The Economist,6/10/2020,0.005,"1,097.79","1,096.00","1,104.10","1,093.92",3.51,0.50%,1,1,1,4,3,3,4,1,1,2,1,2.772727273
The Economist,6/9/2020,-0.0036,"1,092.37","1,099.45","1,103.30","1,084.56",2.84,-0.36%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/8/2020,-0.0035,"1,096.37","1,103.32","1,110.43","1,092.48",2.52,-0.35%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/5/2020,0.0044,"1,100.22","1,101.43","1,106.02","1,095.46",2,0.44%,3,1,1,3,1,1,2,5,1,2,2,2
The Economist,6/4/2020,0.0039,"1,095.37","1,093.84","1,098.53","1,087.79",2.92,0.39%,1,1,1,1,1,1,1,5,1,1,1,1.681818182
The Economist,6/3/2020,0.0094,"1,091.11","1,089.26","1,092.31","1,083.27",2.9,0.94%,1,1,1,4,3,3,4,1,1,2,1,1.681818182
The Economist,6/2/2020,0.0077,"1,080.97","1,077.88","1,084.84","1,070.99",3.03,0.77%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/1/2020,0.0165,"1,072.66","1,064.81","1,073.72","1,063.57",2.84,1.65%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/29/2020,0.0015,"1,055.20","1,051.83","1,056.69","1,046.71",2.85,0.15%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/28/2020,0.0039,"1,053.60","1,055.56","1,062.92","1,045.35",2.68,0.39%,4,1,1,1,1,1,2,5,3,3,3,2.136363636
The Economist,5/27/2020,0.0187,"1,049.54","1,037.98","1,054.95","1,037.98",2.55,1.87%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,5/22/2020,0.0037,"1,030.24","1,024.54","1,033.07","1,020.14",1.57,0.37%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/21/2020,0.0048,"1,026.49","1,022.24","1,032.27","1,021.49",2.06,0.48%,2,2,2,1,1,5,5,5,1,3,1,2.272727273
The Economist,5/20/2020,0.0017,"1,021.58","1,024.92","1,029.98","1,019.68",2.07,0.17%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,5/18/2020,0.0222,"1,019.83","1,008.97","1,022.25","1,008.97",2.42,2.22%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/15/2020,0.0058,997.68,996.78,"1,008.13",996.78,1.88,0.58%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/14/2020,-0.0096,991.93,"1,000.08","1,003.81",984.94,2.33,-0.96%,1,5,5,1,1,1,5,5,1,1,1,2.227272727
